"","Gavia immer","Gavia stellata","Morus bassanus","Nannopterum auritum","Botaurus lentiginosus","Anser caerulescens","Anas rubripes","Anas acuta","Anas crecca","Spatula discors","Bucephala clangula","Bucephala islandica","Aythya collaris","Aythya marila","Aythya affinis","Clangula hyemalis","Histrionicus histrionicus","Somateria mollissima","Somateria spectabilis","Melanitta perspicillata","Mergus serrator","Mergus merganser","Larus argentatus","Larus hyperboreus","Larus marinus","Rissa tridactyla","Stercorarius pomarinus","Sterna hirundo.1","Sterna paradisaea","Alca torda","Uria lomvia","Uria aalge","Alle alle","Cepphus grylle","Fratercula arctica","Buteo lagopus","Haliaeetus leucocephalus","Pandion haliaetus.1","Falco columbarius","Bubo scandiacus","Aegolius funereus","Surnia ulula","Asio flammeus","Canachites canadensis","Bonasa umbellus","Lagopus muta","Charadrius semipalmatus","Charadrius vociferus","Calidris melanotos","Numenius phaeopus.1","Actitis macularius","Tringa solitaria","Tringa melanoleuca","Calidris minutilla","Phalaropus lobatus","Phalaropus fulicarius","Megaceryle alcyon","Picoides arcticus","Empidonax flaviventris","Setophaga magnolia","Empidonax traillii","Eremophila alpestris","Tachycineta bicolor","Perisoreus canadensis","Corvus corax","Poecile hudsonicus","Sitta canadensis","Euphagus carolinus","Quiscalus quiscula","Pinicola enucleator","Zonotrichia leucophrys","Zonotrichia albicollis","Regulus satrapa","Passerella iliaca","Plectrophenax nivalis","Branta canadensis","Chordeiles minor","Lagopus lagopus","Setophaga petechia","Turdus migratorius","Loxia leucoptera","Phalacrocorax carbo.1","Branta bernicla","Pluvialis dominica","Picoides dorsalis","Colaptes auratus","Melanitta deglandi","Melanitta americana","Larus glaucoides","Bubo virginianus","Strix varia","Corvus brachyrhynchos","Acanthis flammea","Loxia curvirostra","Circus hudsonius","Riparia riparia","Gallinago delicata"
"Plectrophenax nivalis",7.31711212644415,5.57921848204708,8.63966155254871,6.41948661451917,6.35179539306849,7.06134931173282,5.76620490222205,5.28787347287651,3.83947324932613,4.37154833049699,4.20778063603306,4.28778133033087,4.67783133885933,4.98887917235887,4.75654507337908,4.33382536525265,3.53636547821056,5.7142896366676,4.94975429214347,5.17963159488686,5.10834079049418,5.55329674774601,6.53765355966963,7.05369092508233,7.15364438102492,4.60850388126599,5.38659661401934,4.51744074393812,4.74075478568051,4.51311551279289,4.45599375591099,4.83058926111256,2.31535589716479,3.08696726120345,4.3580101172769,6.31398460696745,8.75268436558495,6.67549976842927,2.91147690548943,6.59296569927131,2.29224405495901,3.83390258697762,4.34439065218783,2.8903524989571,3.53687087527656,2.59607222371345,2.02844860958552,2.43111859578814,2.77563735193431,5.80835951683626,2.27666600623643,2.92216735034936,4.70356801349493,2.30375478004045,2.62141795096736,3.08222417401487,4.3524039687788,2.9565300230048,2.403381222899,3.02464695713516,2.21998768406593,0.552983053240462,2.30647861364017,3.3665408931338,7.53003788595339,2.94717950345337,2.75463261925432,1.95300258876557,3.19300986896519,1.78707802856435,1.78114874260121,2.23476636427686,3.47738620473538,1.46860176173655,0,6.64918334596566,3.10340769631732,3.16609563942482,2.78306287037674,1.99004276880509,1.39392828641263,6.87722571650289,5.35910589024784,3.14983707648758,2.47706275868446,3.64252824865523,5.60913074293104,4.84818991518639,5.93193284576791,6.27759067338445,5.89830822466201,5.63698283922702,1.54217819261874,1.71895600858787,5.67623609594529,2.7836520020804,4.24600043388587
"Branta canadensis",2.51343647749291,2.84272013545055,3.02894781733365,1.81169621785617,2.85409051503721,0.953028790486864,2.17761344302385,2.37214588113397,3.85523755043697,3.57344479027315,2.94143459423833,2.63236952132264,3.19830443979779,3.00758832598709,3.18462412696706,2.81376855245778,3.36814390722168,1.64204727462432,2.06491125882387,2.54254230186755,2.78545386445767,2.00412347288959,1.74153083593456,1.61724871745446,1.73088610797787,3.24966931905015,2.39787459781469,4.92904288402102,5.28613125178163,3.2825002484844,3.58025685590589,3.72314121863417,6.04185193764609,4.47713710437741,4.3291214365348,1.99692900949924,2.79286424772039,1.47444601034007,4.05818152747869,1.64736115224626,4.92951180587523,3.72611917376762,2.75508794758002,4.06733895670551,3.5845714687697,4.32763694638829,6.98707687834552,5.40276243907721,5.90581072420647,3.45578871377346,6.87777365050326,6.12100408138747,4.01716359454475,7.78652137513608,7.10254963145014,6.29071290870254,5.11719787825513,5.43445511828007,8.43991405242883,9.21321589856869,8.17946806099728,6.64907812190827,7.90944444596236,5.36573153404645,2.22162625247938,9.13108357468204,8.85708565715852,5.84453375986316,4.91440536719344,6.04784330730355,7.50428067991609,7.82318022134337,9.87554196240733,7.15593009253683,6.64918334596566,0,6.71825072306479,3.69291314931232,8.94785717020528,5.49350009621191,6.97457129139661,2.04980393239136,1.43996220028114,4.92870795861646,5.71645557871559,4.73646858039421,1.97148406082917,2.51440638229132,1.98706747969037,2.13687180040652,2.66998619288874,2.12539366276454,7.9833688028715,6.43087712556596,2.28399784156235,8.59832739295737,5.3817438487876
"Chordeiles minor",7.74274959270691,6.11863513113866,8.55948184605179,6.87795741850369,7.31310457810573,7.22581155065723,6.2757049211802,5.35881197242311,4.55441681334038,5.06484660577018,4.6973318631411,4.91056082595091,5.55304081435615,5.78523108696026,5.53491616213045,4.63895354523976,4.11076308687344,6.26724682299001,5.41698301514959,5.77133409281912,5.54394638074536,5.91429719309245,6.31490297994127,6.95012152393082,7.03380636449004,4.09952477300435,4.9504977324825,3.47621630056755,3.44144753748873,4.9372321938918,5.14435718842169,5.32083928297606,3.71005188701138,4.3324817324696,5.46377725551165,6.33223850451709,8.88328194006675,6.70795535151623,3.32386489483206,6.77907907227487,3.94465523373713,4.40284772609816,4.41287138402912,3.93119593095925,4.35805865401035,3.03875065454093,2.2316386442105,2.34786701831968,3.39220982839979,5.99971192140994,3.26331713407067,3.58890786429152,5.08843024869172,4.00267409497623,3.16536473360469,3.52235813450144,5.63659502814929,4.98019127672672,4.94221189566245,5.34289909007717,4.88201603994702,2.9900520196613,2.25121026015829,5.31318738071695,7.92291981806907,5.30453770716893,5.01681732070279,4.21434938009023,5.10119991253785,4.3750461038368,4.60453298270927,5.08300787405551,5.37710386374929,4.43456617911953,3.10340769631732,6.71825072306479,0,4.07454247657593,5.16606442420594,4.05611742289633,4.02866001873782,7.40405361179038,5.48685092955927,2.89561228144159,4.59479072961721,5.2763718972964,6.08971358847232,5.49607027146476,5.65854759752856,6.90760801773357,6.53356695336881,6.28720710018811,4.25298043365376,4.25293706150629,5.7094368252169,2.86051812565576,5.23431659342431
"Lagopus lagopus",4.83368794906595,3.52356227407147,5.97275808810275,3.6375031801606,3.99673018596997,4.17670714858706,3.38265105868766,2.89981043548019,2.55408378742183,2.82340580189927,1.928258366275,1.70217644444185,2.78436613352245,2.97132668567005,2.8951954991264,1.79850834558649,1.43055339395578,2.95027845305377,2.32050877275611,2.8582268466015,3.02033041127712,2.97974679893554,3.7909061044697,4.18082573733539,4.29392557402006,2.67698858168012,2.80432675038382,3.7899956686106,4.08474495491686,2.50606965750798,2.8783757085286,3.37095312141541,3.34891768744749,2.30941359284091,3.12193399040577,3.37228514529598,5.72921723822849,3.69446458764025,1.26514374537427,3.5269660294566,1.47653664765963,1.42711359185763,1.65862425046628,0.572847098402626,0.841429528087935,1.17854199186816,4.06771415929095,2.79507531252363,3.58748068209801,4.05219837569171,4.09152077589743,3.83743015028035,3.47316587121888,4.75811731579214,4.43072187277452,4.0745723778809,3.52032455421931,2.76935010152862,5.04576013276556,5.79003418624688,4.76125339922651,3.2395374491426,4.79674854535578,2.60799642538123,4.66422575185251,5.63180990339625,5.5645079344294,2.63209992495541,2.28961106188523,2.67585020552695,4.01943374815824,4.3650401514673,6.40859077542257,3.64652458868157,3.16609563942482,3.69291314931232,4.07454247657593,0,5.56211272192683,2.19758445033198,3.69171799081881,4.09240227472826,2.60090515787799,2.9463112775848,2.84377404191702,2.56006038029093,3.05048425644758,2.4436480683727,3.29286519277277,3.27511361922495,3.03551639201086,2.86758428178632,4.4842014318221,3.31641190885484,2.91264760878885,5.45439373074355,4.02041629090161
"Setophaga petechia",9.32374978781115,7.51592990872466,10.9377728483082,8.50495111112778,8.03841091570916,9.37177302547981,7.94099742263507,7.68619390444624,6.05527084157343,6.52324244264403,6.56622909735235,6.62397434767492,6.74137437625927,7.07818132145328,6.85071567229647,6.77402389889108,5.97428067759268,7.90094850845783,7.27492251425212,7.38414446861669,7.15660765811448,7.67062607183341,8.92566981667002,9.40791892712637,9.50691688504974,7.10621899565345,7.86837454517607,6.83372696739224,7.08580248724494,6.96757260824766,6.57437207597233,6.89488280440322,4.22048878234782,5.0523500027696,6.47857480499829,8.63309152683314,10.9899681725881,9.04699942559216,5.55150476111962,8.91873657406984,4.55546844522255,6.26778361712581,6.86782095550712,5.15868669547246,5.79648833355467,5.14635341636522,3.69118110055195,4.58330774555697,4.42886098002434,7.65572153948252,3.33219400933483,4.2853800304964,6.44138508844093,2.30389606448815,3.61336408390198,4.39268847702492,5.99717949660262,4.28483737447372,1.00483913670862,0.448191312648965,1.23625699141836,2.68745382070169,3.53259768707946,4.65788610645206,9.68327042054919,0.995666418425736,0.975432885627431,3.36895927945568,4.72813416605963,3.55631837408413,1.81220024706527,1.7882883114162,1.23659815768846,2.18009709902146,2.78306287037674,8.94785717020528,5.16606442420594,5.56211272192683,0,3.67649215482593,2.71996454698914,8.88567538787225,7.73761019837673,5.31383101157887,3.83967787405638,5.0978145747216,7.83083983318189,7.03436537473444,8.34687969466838,8.41113344241323,7.99996703573806,7.74866790972748,1.72877652181752,3.38088934795038,7.98176294384995,3.49011632593352,5.57376747648845
"Turdus migratorius",6.16457145242749,4.58029292760827,7.54152149920865,4.97370205001134,4.76858649671972,5.92136704952314,4.82300666853047,4.46846723522907,3.42678229146959,3.79105401846973,3.52736563558763,3.43210098057065,3.90374112276616,4.25292751391044,4.08378429736286,3.53578208163124,2.94905278547562,4.56715620150598,4.10168196377799,4.33105640759427,4.04925553939422,4.28566716617253,5.41962389522618,5.83721222004651,5.94350957487522,4.01193035142417,4.45076672726629,4.40677226303342,4.71316906401953,3.94911516520902,3.90554678408196,4.29319677774692,3.21172313815867,2.48326917231596,4.00881582325493,5.02438094897511,7.35962402264221,5.46158465759657,2.54266085014719,5.28935433693154,1.48637978638951,2.83666832747526,3.43541904076614,1.76162231913788,2.28818470167689,2.30750925302599,3.39227196161814,2.53071010570299,2.9973157049776,4.68041730409812,2.88475658617646,2.97364933472963,3.67923460567329,3.17616025421699,3.33516875796782,3.2938353154053,3.48856737739642,1.71828223275579,3.2320105289743,3.86601461239066,2.93031913336113,1.86025932384004,4.01106949766884,1.63684713436816,6.09650720459154,3.72969968121167,3.75740134153844,0.548477367000566,1.42209200797918,1.60775019973641,2.11222741382444,2.4872586628332,4.58792951805235,1.91640310398686,1.99004276880509,5.49350009621191,4.05611742289633,2.19758445033198,3.67649215482593,0,2.28407527144266,5.37579525997365,4.42116964536498,3.17518553391765,1.62142516329805,1.9676918974701,4.69852034253544,3.95279137804558,4.88523941417789,4.79687315561761,4.36694340052206,4.15302307187445,2.89943906652586,2.30527847510565,4.43866432742648,4.56305678468736,3.58897577465582
"Loxia leucoptera",7.31151828179963,5.63852952413762,8.64518308738678,6.48053302004235,6.2864016218246,7.26308503231733,5.74583629536841,5.40240229387109,3.76132819009544,4.24801830054323,4.43216265255865,4.54844034460149,4.58637967299526,4.95948937948115,4.7186610627905,4.62256313125381,3.86658059374932,5.81123194069071,5.20320908189319,5.20907408795866,5.07521619585172,5.61581882977519,6.80954068915851,7.29905534696416,7.39974627574802,4.91767552298974,5.82529011226009,4.64341280019601,4.91125589467686,4.55832661517465,4.38625008302196,4.69627831078515,2.39858554242032,2.96919036641203,4.10462780069206,6.76996823906472,8.93949425805684,6.96033524918322,3.59098910026017,6.92455138392067,2.70823978549436,4.21298795272655,4.86148501960078,3.4650999059522,4.01927944432969,3.34382557560026,2.70980231640071,3.09057691406069,2.68406532154382,5.72034104641644,2.27584161058328,2.84330130985782,4.70112257130628,2.01432524142906,2.56806156453867,3.00707815665879,3.68010821676115,2.58972032159872,2.28154679701749,2.9402893129365,2.1218937191825,1.57118794532818,2.96893052748785,3.51207945596542,7.61002857420583,2.91906919363446,2.4164253609575,1.99279367983991,3.05287527414672,1.69249916479097,1.79229532645827,2.17185097656237,3.56391231248037,1.64316629422966,1.39392828641263,6.97457129139661,4.02866001873782,3.69171799081881,2.71996454698914,2.28407527144266,0,6.88632790279701,5.70277344342618,3.64970837917319,2.05122114620816,3.41697078085999,5.74646380496583,4.98239800709116,6.25137452660663,6.55581240325499,6.18081801928551,5.76486575326984,1.4875757829785,0.892178660571332,6.20385228383123,3.32982586772522,3.69850064246809
"Phalacrocorax carbo.1",2.32374981743933,2.95257187747011,3.00308583626175,0.640779129667942,1.68381921209563,1.95753996270401,2.51083280166056,2.89822960273907,4.14500308831872,3.83513483558356,3.62331608076814,3.30032366785085,3.45292358255413,3.44624267542472,3.60767914107144,3.43450298843057,3.97748558204784,2.03522890378383,2.94213447258298,3.06771120760397,2.61401504415329,1.74355979680406,2.34103461500899,2.06942279941449,2.15779306390779,3.80109547404216,3.18295191324541,5.2227785900534,5.59631709739637,3.67423126246581,3.83747464856349,3.88836133489755,6.479434137096,4.45842192264599,4.48365426117183,2.58214273202326,2.62407741362527,2.06468947873273,4.69375834318809,2.09883137414693,5.04215663787945,3.90188608733297,3.482495322023,4.34657937304947,3.84177735099824,4.91367726247011,7.45653571866271,5.77614791432827,5.9776158432716,2.99985337889998,6.9218891859207,6.0877279024718,3.78792769406427,7.71492418806584,7.14998369431779,6.31431557679896,4.39040193387481,5.00876748998885,8.39672814758845,9.1150313638474,8.11867898726297,6.83880772808113,8.40095768341699,5.00409866732493,1.61294805570903,9.00558609201054,8.76186544245226,5.61064942611133,4.40019204687766,5.99741628663003,7.38543295805647,7.66871597448836,9.86795360351873,7.12400057875988,6.87722571650289,2.04980393239136,7.40405361179038,4.09240227472826,8.88567538787225,5.37579525997365,6.88632790279701,0,2.67561061087507,5.43804066260783,5.39983696759852,4.07945684173768,2.78697905993117,3.12389340985958,2.63844120074481,2.03114581929741,2.35880491843721,1.65045035830331,8.02841700088834,6.38952054235962,2.98269910570949,9.08765654811286,4.87647649892682
"Branta bernicla",2.82239997905262,2.20488252001497,3.82973985601449,2.22480916848031,2.98577953900482,1.8756423967867,1.6297244974579,1.51094103547796,2.5840715956346,2.41472784535581,1.65831917207081,1.42041549826689,2.16698636450024,2.06474937152252,2.11769387945487,1.73289469540215,2.04243031182677,1.28357472113608,0.968434466843583,1.6183928637461,1.97261149939777,1.5912847258557,1.96222645981619,2.30576179795514,2.41613146716438,2.17286743020436,1.81255905460144,3.8555566542209,4.28800978180959,2.10748792515348,2.39252660316039,2.61837806726171,4.64410165500717,3.2292124868575,3.16492653053044,2.42576006965547,4.04668349370983,2.18249115531823,2.83617011443486,2.31343457678096,3.86536680812486,2.91372039021783,1.83853352634755,3.01517007844026,2.66019295334722,3.06410735598449,5.6100409715108,4.13195469231232,4.60332516340505,2.96087640480055,5.58250886147216,4.88488029468022,3.15791476242515,6.51148099787182,5.81704031717509,5.04309088913402,4.29936252184451,4.4927192974238,7.24672740119398,8.01738720863752,7.00453365389028,5.37825668982919,6.55959743859719,4.6245555240858,3.14507826598716,7.96984205820514,7.61815597659265,4.76646701957536,4.04796322803192,4.9194901870966,6.3545606591337,6.70917907676409,8.6439413961601,5.98964002613543,5.35910589024784,1.43996220028114,5.48685092955927,2.60090515787799,7.73761019837673,4.42116964536498,5.70277344342618,2.67561061087507,0,3.619842615707,4.66637705200902,3.96909796752183,1.3686625710099,1.52332119370337,1.74069957084467,2.5900166100195,2.86909162644399,2.139130269612,6.72524425499184,5.16741414251464,2.2389824671515,7.24235691844017,4.36069723919033
"Pluvialis dominica",5.32582534139072,3.59337718808725,6.73209352108717,4.90613696725402,5.00593357589522,5.28276102860343,4.20951160771425,3.57485716849325,2.6382145817961,3.10524554335914,3.01030072474244,3.22696198882846,3.55470173550603,3.84269632303579,3.50689074614113,3.26226673655193,2.54086773176587,4.33894976104184,3.59899915754178,3.84738943512652,3.19127282953263,3.81153687248078,4.55957516096262,5.22133034162051,5.28527242145605,2.45903736942603,3.48680070311067,2.51050400413209,3.08080724691141,3.10664302329741,2.88784472718842,2.9129651106393,2.73478246227013,2.26521077277837,3.50494001530216,5.01636277304217,7.31991688399005,5.31868085837086,2.38457006027692,5.35919884815681,3.41239111727824,3.69077897229923,3.19082772103488,2.91807552197434,3.20573689957037,2.15045301096095,2.38415318943083,1.06756363109815,1.66674652971502,3.58581201621322,2.45506489247189,1.90376408360367,2.52828201984493,3.64908542614769,2.66429293979354,1.9909395633902,4.44987848935507,3.98683934412062,5.12573417081834,5.61586444560789,5.00093051814963,2.96884117518556,3.71053479683882,4.50316895998503,6.22794172374489,5.72827816649333,5.13815324761854,3.31523706387059,3.77533387587437,3.91865358814584,4.47464324284863,4.96922864085308,5.98854032048011,4.23495065433263,3.14983707648758,4.92870795861646,2.89561228144159,2.9463112775848,5.31383101157887,3.17518553391765,3.64970837917319,5.43804066260783,3.619842615707,0,3.71783116286101,3.96548567947654,4.25509751370641,3.67121665630525,3.94341921428916,5.38655347213905,5.17892284624634,4.58745728870117,4.53494092063174,3.56596552439186,4.31231622484317,4.38012106310119,3.05389971435447
"Picoides dorsalis",6.20298750258163,4.68931607631859,7.42071774390217,5.07359069210104,4.83546491014961,6.07836622658704,4.57128847013048,4.43059810060064,3.05519508066754,3.38875507737473,3.54330332079271,3.51148960900133,3.52624413701963,3.88675257131659,3.75025638655693,3.62704798086453,3.081889686327,4.53962291108587,4.1281527458723,4.15193057980395,3.99673048050674,4.34220956175147,5.79976894357798,6.17343265404869,6.30057764952355,4.36748337980747,5.01068785010385,4.48434470421812,4.79525279521994,4.03895218365623,3.75411008725191,4.10728373028103,3.08211295057247,2.41556527206284,3.86537676951771,5.55896285528683,7.51596601714298,5.65190594434567,3.18557647461664,5.6539285022318,1.96827042710076,3.26141024201848,4.0072392595615,2.56621960547847,2.98490956360456,2.99036091153705,3.8312763706778,3.24766555518065,3.02355069875216,4.66574985721836,3.07812696384558,3.09425905619663,3.85636712149478,3.15234578499178,3.3182395470119,3.29696867593814,2.4094946657553,0.629606008456383,3.19744634137091,4.04223264306029,2.95614274282467,2.47292055901833,4.20230156580328,2.18715937727341,6.15444409407533,3.93126100546635,3.61358113108236,1.41717842106967,1.6983454223175,1.50319996489116,2.53815082971415,2.80222857354737,4.86503949324445,2.39661036918682,2.47706275868446,5.71645557871559,4.59479072961721,2.84377404191702,3.83967787405638,1.62142516329805,2.05122114620816,5.39983696759852,4.66637705200902,3.71783116286101,0,1.60352866644763,4.53834887357304,3.81842796294323,5.3271171552338,5.18567157936452,4.81594119046243,4.31439378246475,3.00936438022244,1.80503234186116,5.12752085651651,4.69636426484196,3.10195730708823
"Colaptes auratus",5.2313382052179,3.99019347822926,6.41089789354752,3.81567014592007,3.54498608739092,5.0854411350741,3.91146544056227,3.85091604757376,3.14077692912421,3.28437702611102,3.29396000565614,3.09773757068963,3.23646229543473,3.58300678529601,3.52653130543313,3.21846762381425,2.9952230756658,3.67913147049058,3.59917372105166,3.67232532752158,3.25625492585234,3.32761485139481,4.79637543483347,5.06742335199648,5.19301458137652,3.94054257759579,4.24084785004019,4.48257618310581,4.82094660087456,3.74849456061817,3.5835195097007,3.90457111515831,4.13338673450685,2.55937442815284,3.89775580757575,4.45035910933375,6.23800476161906,4.57555829136618,3.22454315022732,4.51863019585323,2.22904180053901,2.7279428432666,3.40183687104025,2.3268461556118,2.43454983847089,3.16580882727505,4.83995216122793,3.64018158344509,3.66551515277719,3.83295842121589,3.99897168931518,3.64401596145126,3.2759408647202,4.33381163299846,4.2746414387558,3.92751381660818,2.23516808420993,1.12616720136766,4.54739438679012,5.27107521584719,4.26955015111219,3.55860495731078,5.43693563797935,1.70890139098184,4.88548090334434,5.12207557362183,4.98013590724712,1.98952797049018,1.02357882172012,2.5692590006058,3.6365273386342,3.8806836117638,6.10141727311747,3.50852065465084,3.64252824865523,4.73646858039421,5.2763718972964,2.56006038029093,5.0978145747216,1.9676918974701,3.41697078085999,4.07945684173768,3.96909796752183,3.96548567947654,1.60352866644763,0,3.9424447764724,3.35018508247853,4.4175397492617,3.95242642498864,3.54693639472314,3.07346757804234,4.3856364582211,3.14469096191409,4.13424580189981,6.01207070497328,3.11632715924462
"Melanitta deglandi",2.91751007665096,2.49423942515639,3.79118866842873,2.50414244112987,3.07358631836674,2.20380912417912,0.90780086600301,1.66871036746761,2.36996486342292,1.98934409135487,1.58738192254259,1.42124224460931,1.46050405674377,1.15335330610441,1.41453604182462,1.89103917087601,2.21370210433944,0.959826414117788,0.92410851078507,0.88921533106223,2.15296497890445,1.90265519270362,2.93049579873627,3.08279039152565,3.21498266886274,3.0796971243523,2.99545098621366,4.41348383356836,4.84935700137016,2.35844054996856,2.32166705926006,2.54516287298382,4.60440311403941,3.31622146682394,3.00463224606215,3.33114379395657,4.29091359560979,2.697607179307,3.44619212517884,2.94695857127364,4.10940403129886,3.40909526054448,2.80053194184292,3.44307255482878,3.12466803481728,3.58446423467024,5.99852986505596,4.74053285880916,4.86642316341008,3.26086363472239,5.86203500865853,5.21850512493918,3.60919060074281,6.67798828383078,6.0743013179417,5.32409262790702,3.93120898432313,4.33310283302076,7.24521948268719,8.12261734885791,7.01641636286154,5.68417590648886,6.84447630339253,4.78097256805057,3.28901457739265,8.09335442483466,7.65123309059051,4.97932637478022,4.15910146537113,4.90876446634002,6.48219449799503,6.78014496847117,8.83135610940166,6.11604235203047,5.60913074293104,1.97148406082917,6.08971358847232,3.05048425644758,7.83083983318189,4.69852034253544,5.74646380496583,2.78697905993117,1.3686625710099,4.25509751370641,4.53834887357304,3.9424447764724,0,0.853369572369076,2.86764943288865,3.05625407686461,3.42988864657912,2.47644937828041,6.82423811448872,5.09059479180593,3.30478458319726,7.48456279077824,4.31713418053604
"Melanitta americana",3.36718884605402,2.47565128845561,4.43376730438189,2.76968992272312,3.15054504839454,2.81833629120761,1.30536064943641,1.66676656695127,1.79588210747601,1.47035458304747,0.91961907357022,0.806698138772875,0.952541991404989,0.870716008595794,0.980791212700126,1.4510922860678,1.54217378543343,1.2736549151527,0.896431217051351,0.675550767812426,1.96724332102664,1.92093062283387,3.19826697032208,3.46675546741603,3.60056303881572,2.82556370390728,2.93692522371977,4.04529814354554,4.50608933418697,2.03486494784335,1.93714838925197,2.24218756923032,3.89225162171185,2.63916579020111,2.57502127002748,3.5135273957109,4.86831763700463,3.10515952539842,2.88843139883054,3.25558854545513,3.4557090073875,3.00099722038882,2.53372341540314,2.79113894308544,2.54718537139056,2.94028491406404,5.2836831401158,4.07725900536773,4.18867108944587,3.14001548288964,5.11841688829017,4.55479265644871,3.2225745864866,5.9220269602766,5.36735145022909,4.66848653579483,3.4746141174069,3.64661337857637,6.44672817725689,7.32325903596129,6.22045641491361,4.91761499953481,6.1304480905676,4.16369642978807,3.7405104331765,7.30952321766447,6.87013942053105,4.232266251897,3.50578636387391,4.17830960459207,5.69321094353271,6.00008134424173,8.03786204634132,5.33835473357362,4.84818991518639,2.51440638229132,5.49607027146476,2.4436480683727,7.03436537473444,3.95279137804558,4.98239800709116,3.12389340985958,1.52332119370337,3.67121665630525,3.81842796294323,3.35018508247853,0.853369572369076,0,2.98192248214277,3.22427649249725,3.45255556956552,2.51451644576258,6.0455932127348,4.35177172493593,3.31064542548091,6.7636974795591,3.77821894708667
"Larus glaucoides",3.11673131849891,2.89434860576651,3.55894503338272,2.16714265468871,3.24435760225169,2.11447849732351,2.74330086270806,2.09197591789874,3.55411165859529,3.42204213909106,2.88903815217655,2.74265881045987,3.42588492425398,3.47952771804586,3.46227974910232,2.63357821543387,3.09224409329958,2.38834222074843,2.56027295187547,2.88910326604043,2.48710532994687,1.9433319031925,0.680931309474555,1.36221328112491,1.41517665357479,1.8301458453151,0.860957002649484,3.52768228774221,3.85684726892168,2.60528561238444,3.33190379553685,3.37412129952734,5.57799667449873,3.9627290575575,3.92370216932532,1.94488973419204,3.64101752752498,1.96755904505149,3.34409406306886,2.0625027208104,4.42883579520865,3.07141014444951,1.94599557938344,3.64069418244117,3.18404633327842,3.71626534536826,6.08305184138386,4.38723672897319,4.99852508628202,2.86243217269302,5.97159804504564,5.17958985909887,3.25296063592034,6.9941986583129,6.18088036761988,5.39066997854141,4.69420541501026,5.12814372570306,7.92264021541122,8.5787058855372,7.66458224478536,5.88213061926255,7.0536612902981,5.05687301027598,2.87075488943457,8.49512192441532,8.23432724976192,5.22196874393394,4.45669958142344,5.59160474625952,6.90478652413235,7.30561202606601,9.15079521848165,6.59485827857458,5.93193284576791,1.98706747969037,5.65854759752856,3.29286519277277,8.34687969466838,4.88523941417789,6.25137452660663,2.63844120074481,1.74069957084467,3.94341921428916,5.3271171552338,4.4175397492617,2.86764943288865,2.98192248214277,0,2.63016131866591,2.68652071981456,2.23036322159322,7.30714362141935,5.85524112385359,1.81806187841126,7.76165106365115,4.72355181581943
"Bubo virginianus",3.62296201409111,3.71771738577386,4.12139729561099,1.89263102490889,2.70531236589375,2.41503123226538,3.25070172304289,3.26460590937786,4.40263678949464,4.22325880247971,3.51732735635755,3.04097075499074,3.837169881052,3.80412815972601,3.98270047694221,3.14228378631574,3.68565520843279,2.41360938649967,2.88750417208072,3.38505164166384,3.49519906820048,2.62551477703633,2.53159435753438,2.27452113867253,2.38238790888552,3.83778832730131,2.85200248279779,5.47995771799427,5.73133468672941,3.7168796401766,4.27433142200601,4.59142952701926,6.29427307430406,4.59141497011219,4.63662476958384,1.42402454871842,2.77014255826468,1.63837704231625,3.93634209689678,1.06698140875835,4.2103808405767,2.94974437537653,2.62568395341361,3.56071906226743,3.01360518692071,4.29209094387637,7.14496870386476,5.52221453196254,6.1656374073846,4.17824153986351,6.90854878533831,6.28801432903173,4.45909057539202,7.6151303797266,7.21880890039023,6.57021808546609,4.762645572283,4.77457846283455,7.88668631914105,8.60946307558699,7.56471154018659,6.2929098980303,7.9502024755973,4.17876687209761,1.97136629794579,8.40654793626037,8.43442050934815,5.15924274783183,3.99966768608111,5.35264203704329,6.77233501429861,7.01710177604412,9.32509505273094,6.44936158602009,6.27759067338445,2.13687180040652,6.90760801773357,3.27511361922495,8.41113344241323,4.79687315561761,6.55581240325499,2.03114581929741,2.5900166100195,5.38655347213905,5.18567157936452,3.95242642498864,3.05625407686461,3.22427649249725,2.63016131866591,0,0.800920574423568,1.37252152767971,7.4411075424972,6.0775388947112,1.89846133615522,8.62225815360226,5.63249669415934
